Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10713;25;2
Rust(Stadt);102;2021;1331;5;2
Eisenstadt-Umgebung;103;44488;30236;78;4
Güssing;104;25809;16950;101;2
Jennersdorf;105;17216;10104;44;3
Mattersburg;106;40731;27020;88;6
Neusiedl am See;107;61358;42806;85;17
Oberpullendorf;108;37556;25187;68;6
Oberwart;109;54682;34759;145;4
Klagenfurt Stadt;201;103297;59517;304;9
Villach Stadt;202;64125;35838;174;5
Hermagor;203;18069;10717;66;1
Klagenfurt Land;204;61114;36072;127;2
Sankt Veit an der Glan;205;53953;33116;167;2
Spittal an der Drau;206;75725;44667;275;2
Villach Land;207;65635;38661;204;5
Völkermarkt;208;41947;26662;121;0
Wolfsberg;209;52352;30391;203;1
Feldkirchen;210;29949;17393;83;3
Krems an der Donau(Stadt);301;24930;15892;75;1
Sankt Pölten(Stadt);302;56697;38048;146;5
Waidhofen an der Ybbs(Stadt);303;11187;8142;59;2
Wiener Neustadt(Stadt);304;47407;31186;224;4
Amstetten;305;117442;90220;309;7
Baden;306;148765;100093;364;22
Bruck an der Leitha;307;107297;74320;220;19
Gänserndorf;308;107504;71104;305;21
Gmünd;309;36152;23183;158;2
Hollabrunn;310;51879;32929;116;11
Horn;311;30875;19224;60;1
Korneuburg;312;92442;63570;146;16
Krems(Land);313;56840;38912;163;4
Lilienfeld;314;25491;17789;111;1
Melk;315;78779;59588;512;11
Mistelbach;316;76641;50265;107;7
Mödling;317;120412;81853;309;22
Neunkirchen;318;87048;57818;251;8
Sankt Pölten(Land);319;133497;95325;336;19
Scheibbs;320;41711;31560;98;1
Tulln;321;107723;72095;214;21
Waidhofen an der Thaya;322;25644;17115;80;3
Wiener Neustadt(Land);323;80020;54207;219;2
Zwettl;325;41757;30282;84;1
Linz(Stadt);401;208445;127340;474;18
Steyr(Stadt);402;37915;23397;84;0
Wels(Stadt);403;63542;40440;165;6
Braunau am Inn;404;108388;77211;270;7
Eferding;405;33715;23394;81;2
Freistadt;406;67638;48569;202;6
Gmunden;407;102765;71168;256;6
Grieskirchen;408;65929;47915;158;4
Kirchdorf an der Krems;409;57882;39577;167;5
Linz-Land;410;154320;101303;296;9
Perg;411;69905;50800;155;4
Ried im Innkreis;412;62535;44985;170;5
Rohrbach;413;57034;40800;165;2
Schärding;414;57750;39939;156;2
Steyr-Land;415;61494;43497;158;3
Urfahr-Umgebung;416;87466;62779;161;8
Vöcklabruck;417;139989;100357;340;12
Wels-Land;418;75514;54562;123;7
Salzburg(Stadt);501;155743;103690;342;11
Hallein;502;61262;46000;148;2
Salzburg-Umgebung;503;155982;117699;318;10
Sankt Johann im Pongau;504;81962;57558;184;4
Tamsweg;505;20327;13948;68;0
Zell am See;506;89017;56714;202;5
Graz(Stadt);601;293929;173985;610;42
Deutschlandsberg;603;61092;36441;184;6
Graz-Umgebung;606;161131;100030;441;9
Leibnitz;610;86399;53519;195;7
Leoben;611;59341;31788;197;3
Liezen;612;79739;46836;229;2
Murau;614;27343;15172;60;1
Voitsberg;616;51165;28382;191;1
Weiz;617;91844;56867;259;4
Murtal;620;71398;39339;294;5
Bruck-Mürzzuschlag;621;98394;51869;359;7
Hartberg-Fürstenfeld;622;91091;55194;311;3
Südoststeiermark;623;84024;50500;296;4
Innsbruck-Stadt;701;130599;86603;261;11
Imst;702;61843;43194;103;1
Innsbruck-Land;703;183827;126181;292;23
Kitzbühel;704;65482;42045;102;5
Kufstein;705;112301;75624;256;5
Landeck;706;44681;32293;93;1
Lienz;707;48854;33989;148;2
Reutte;708;33427;21717;34;0
Schwaz;709;85478;54244;222;5
Bludenz;801;64943;43383;99;2
Bregenz;802;136369;86153;243;7
Dornbirn;803;91344;59567;171;5
Feldkirch;804;110547;72767;179;8
Wien;900;1951354;1420564;4815;494
